Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2021-09-29,INFY,EQ,1687.1,1659.25,1701.4,1655.0,1688.55,1692.25,1683.09,7792548,1311558785725000.0,252164,5097015,0.6541
2021-09-30,INFY,EQ,1692.25,1703.0,1703.0,1670.1,1679.5,1675.2,1682.12,6914031,1163022553925000.0,155817,4013029,0.5804
2021-10-01,INFY,EQ,1675.2,1665.1,1678.95,1661.25,1665.6,1665.15,1670.32,5733906,957743106145000.1,166006,4139955,0.7220000000000001
2021-10-04,INFY,EQ,1665.15,1672.5,1688.0,1665.4,1681.9,1678.75,1678.53,2947154,494687297825000.0,122901,1900709,0.6448999999999999
2021-10-05,INFY,EQ,1678.75,1671.0,1702.95,1663.0,1691.7,1692.8,1677.62,4373310,733675114235000.0,174119,2453697,0.5611
2021-10-06,INFY,EQ,1692.8,1702.1,1709.0,1670.0,1672.65,1673.55,1682.79,4271698,718838518655000.0,168805,2859420,0.6694
2021-10-07,INFY,EQ,1673.55,1687.0,1704.2,1676.65,1690.35,1691.0,1693.19,5476108,927210776125000.0,142352,3855195,0.7040000000000001
2021-10-08,INFY,EQ,1691.0,1705.25,1731.5,1698.4,1723.85,1723.85,1719.42,4738376,814726143950000.0,223183,2484109,0.5243
2021-10-11,INFY,EQ,1723.85,1682.0,1730.0,1663.7,1693.0,1690.95,1698.64,8840633,1501702382095000.0,264208,4763503,0.5388000000000001
2021-10-12,INFY,EQ,1690.95,1677.0,1689.0,1662.0,1688.0,1685.15,1677.23,7439300,1247741605215000.0,258781,3823146,0.5139
2021-10-13,INFY,EQ,1685.15,1695.95,1713.65,1680.05,1705.0,1709.2,1697.94,7104171,1206245391435000.0,273495,4375894,0.616
2021-10-14,INFY,EQ,1709.2,1754.0,1783.6,1698.2,1714.0,1715.75,1738.12,19655776,3416400732725000.0,428428,9689787,0.493
2021-10-18,INFY,EQ,1715.75,1740.0,1799.0,1740.0,1798.0,1792.15,1770.72,13438109,2379510303490000.0,310783,9274584,0.6901999999999999
2021-10-19,INFY,EQ,1792.15,1814.0,1834.5,1782.3,1823.5,1822.15,1818.83,10324260,1877808711705000.0,236442,6341209,0.6142000000000001
2021-10-20,INFY,EQ,1822.15,1829.4,1848.0,1794.05,1797.4,1802.35,1819.25,5876115,1069013435179999.9,193075,3320472,0.5651
2021-10-21,INFY,EQ,1802.35,1814.0,1814.0,1746.85,1757.0,1753.65,1768.17,8779629,1552385157425000.0,227646,5699645,0.6492
2021-10-22,INFY,EQ,1753.65,1749.9,1763.2,1707.0,1717.85,1719.8,1728.28,7369809,1273709986485000.0,231471,4865170,0.6601
2021-10-25,INFY,EQ,1719.8,1722.05,1729.75,1687.2,1708.4,1707.55,1700.04,5905209,1003908067804999.9,175289,4000395,0.6774
2021-10-26,INFY,EQ,1707.55,1710.05,1726.6,1695.9,1707.95,1703.7,1704.53,5871709,1000849884025000.0,163478,3860399,0.6575
2021-10-27,INFY,EQ,1703.7,1709.1,1734.15,1701.15,1726.55,1728.95,1718.39,5090259,874702700470000.1,174841,3107757,0.6104999999999999
2021-10-28,INFY,EQ,1728.95,1719.35,1724.75,1692.05,1705.85,1703.9,1710.08,5329972,911470190904999.9,194339,3591576,0.6738
2021-10-29,INFY,EQ,1703.9,1699.0,1712.6,1661.05,1671.0,1667.75,1687.51,5875091,991425907290000.0,212408,3201958,0.545
2021-11-01,INFY,EQ,1667.75,1677.5,1707.2,1676.0,1701.35,1700.05,1695.58,3636806,616648383570000.0,156714,2022059,0.556
2021-11-02,INFY,EQ,1700.05,1695.0,1706.45,1686.35,1699.0,1697.9,1696.02,3471772,588820329625000.0,132426,2454078,0.7069
2021-11-03,INFY,EQ,1697.9,1709.0,1717.45,1699.0,1703.6,1702.5,1707.08,3530713,602721498200000.0,159185,2377721,0.6734
2021-11-04,INFY,EQ,1702.5,1715.0,1717.0,1705.0,1705.5,1708.7,1710.56,483407,82689481030000.0,45697,328812,0.6802
2021-11-08,INFY,EQ,1708.7,1730.0,1741.0,1703.0,1740.0,1737.5,1727.82,5245903,906398339350000.0,194006,3687695,0.703
2021-11-09,INFY,EQ,1737.5,1734.75,1750.0,1726.0,1740.7,1742.5,1741.18,4016134,699280382965000.0,141964,2760097,0.6873
2021-11-10,INFY,EQ,1742.5,1726.0,1750.95,1721.95,1742.0,1740.15,1737.49,4780368,830585215715000.0,115801,3420233,0.7155
2021-11-11,INFY,EQ,1740.15,1732.95,1739.75,1709.0,1735.0,1733.3,1723.79,4731349,815586953830000.0,128994,3365758,0.7114
2021-11-12,INFY,EQ,1733.3,1743.0,1782.85,1738.05,1779.5,1780.2,1766.51,5069009,895443697540000.0,142273,3421192,0.6748999999999999
2021-11-15,INFY,EQ,1780.2,1782.1,1800.0,1775.5,1785.0,1787.15,1793.71,4354074,780995700885000.0,154854,2972173,0.6826000000000001
2021-11-16,INFY,EQ,1787.15,1790.0,1808.95,1777.0,1791.4,1792.3,1797.43,6034233,1084609124870000.1,173120,4449743,0.7373999999999999
2021-11-17,INFY,EQ,1792.3,1792.55,1802.0,1780.7,1790.55,1787.45,1792.6,4732492,848345671350000.0,195585,3566579,0.7536
2021-11-18,INFY,EQ,1787.45,1781.6,1789.45,1759.0,1774.0,1779.4,1773.94,4326924,767568240000000.0,154647,3096489,0.7156
2021-11-22,INFY,EQ,1779.4,1784.0,1785.4,1751.15,1760.25,1759.4,1766.39,6621839,1169674730055000.0,170729,5212759,0.7872
2021-11-23,INFY,EQ,1759.4,1735.1,1747.25,1710.0,1727.5,1736.9,1732.65,8436160,1461687161600000.0,228363,6315371,0.7486
2021-11-24,INFY,EQ,1736.9,1740.0,1740.5,1688.0,1690.2,1696.0,1712.88,7333061,1256063639870000.0,261744,4858944,0.6626000000000001
2021-11-25,INFY,EQ,1696.0,1700.0,1726.2,1696.95,1722.5,1722.4,1715.34,4476260,767831060380000.0,141756,2859354,0.6388
2021-11-26,INFY,EQ,1722.4,1702.55,1718.35,1684.0,1689.55,1691.65,1701.47,4494181,764670266625000.0,189716,2981159,0.6633
2021-11-29,INFY,EQ,1691.65,1691.0,1712.0,1669.15,1696.2,1696.35,1694.69,3942776,668177109115000.0,187081,2268845,0.5754
2021-11-30,INFY,EQ,1696.35,1704.55,1729.9,1700.05,1717.0,1712.65,1713.8,14808963,2537960067705000.0,209403,10710732,0.7232999999999999
2021-12-01,INFY,EQ,1712.65,1715.0,1741.9,1713.0,1717.0,1714.9,1726.72,5193264,896730894960000.0,204083,3492968,0.6726000000000001
2021-12-02,INFY,EQ,1714.9,1715.0,1750.5,1711.35,1748.0,1748.25,1737.73,5559574,966102014595000.1,173258,3879791,0.6979000000000001
2021-12-03,INFY,EQ,1748.25,1771.1,1786.65,1732.55,1737.6,1735.55,1758.49,6754012,1187687675360000.0,172077,3834641,0.5678
2021-12-06,INFY,EQ,1735.55,1730.0,1733.95,1691.5,1694.95,1695.3,1705.47,3991449,680730690390000.0,170662,2340393,0.5864
2021-12-07,INFY,EQ,1695.3,1701.1,1724.9,1694.0,1711.45,1711.65,1711.29,4202122,719104998550000.0,113379,2241173,0.5333
2021-12-08,INFY,EQ,1711.65,1733.0,1759.8,1732.6,1752.4,1753.35,1749.49,3029169,529951452195000.0,101838,1536940,0.5074000000000001
2021-12-09,INFY,EQ,1753.35,1759.0,1769.4,1742.0,1758.0,1763.45,1757.23,2082171,365885660740000.0,90007,1086606,0.5219
2021-12-10,INFY,EQ,1763.45,1760.0,1763.75,1746.0,1757.05,1759.25,1754.36,1823469,319902698460000.0,114797,953570,0.5229
2021-12-13,INFY,EQ,1759.25,1767.05,1771.35,1738.8,1747.0,1744.65,1751.26,4040584,707609748825000.0,138705,2868075,0.7098000000000001
2021-12-14,INFY,EQ,1744.65,1730.9,1763.0,1710.35,1743.75,1752.15,1746.72,4768144,832862241540000.0,178424,3402482,0.7136
2021-12-15,INFY,EQ,1752.15,1745.0,1747.95,1721.2,1734.9,1734.2,1732.61,3053149,528991676045000.0,123458,1973169,0.6463
2021-12-16,INFY,EQ,1734.2,1762.65,1777.6,1758.0,1777.0,1771.6,1768.37,4481031,792413614165000.0,161944,2245376,0.5011
2021-12-17,INFY,EQ,1771.6,1820.0,1842.0,1806.75,1823.0,1820.85,1822.81,18887243,3442791621110000.0,398575,10058333,0.5325
2021-12-20,INFY,EQ,1820.85,1801.7,1829.65,1787.3,1800.7,1798.9,1805.2,5773891,1042305326325000.0,220523,3292406,0.5702
2021-12-21,INFY,EQ,1798.9,1801.0,1838.0,1801.0,1814.7,1811.6,1821.91,5353584,975372350015000.0,204777,2973665,0.5555
2021-12-22,INFY,EQ,1811.6,1825.0,1829.15,1812.35,1824.0,1824.7,1820.18,4156428,756545622440000.0,121978,2781158,0.6691
2021-12-23,INFY,EQ,1824.7,1831.25,1861.6,1827.0,1856.15,1857.6,1849.59,4112933,760725360915000.0,160898,2253794,0.5479999999999999
2021-12-24,INFY,EQ,1857.6,1872.95,1875.75,1854.0,1863.4,1863.5,1864.33,3780347,704779692130000.0,119651,1799119,0.47590000000000005
2021-12-27,INFY,EQ,1863.5,1860.0,1874.5,1845.05,1869.4,1866.15,1863.95,2647733,493522984960000.06,141608,1572478,0.5939
2021-12-28,INFY,EQ,1866.15,1880.7,1895.9,1878.4,1885.2,1888.0,1887.13,3340933,630476325135000.0,147835,2012911,0.6025
2021-12-29,INFY,EQ,1888.0,1883.5,1893.8,1876.4,1883.25,1885.55,1885.99,3236635,610425738390000.0,94918,2379206,0.7351000000000001
2021-12-30,INFY,EQ,1885.55,1884.5,1909.8,1874.35,1897.0,1892.85,1895.39,4584738,868985362965000.0,127547,3155534,0.6883
2021-12-31,INFY,EQ,1892.85,1890.0,1898.35,1871.65,1893.0,1887.75,1887.2,4619420,871778808560000.0,132766,3135757,0.6788
