Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2021-09-23,MARUTI,EQ,6831.0,6868.0,6879.9,6821.0,6843.0,6846.7,6847.94,432740,296337902420000.0,44526,236985,0.5476
2021-09-24,MARUTI,EQ,6846.7,6850.0,7037.8,6848.0,6953.3,6952.25,6914.88,1649962,1140929312850000.0,94067,802803,0.4866
2021-09-27,MARUTI,EQ,6952.25,6974.0,7448.0,6974.0,7400.0,7403.45,7279.9,2646138,1926360835375000.0,252643,938516,0.3547
2021-09-28,MARUTI,EQ,7403.45,7448.0,7521.55,7333.5,7400.0,7423.85,7433.52,1346961,1001265603185000.0,157632,479556,0.35600000000000004
2021-09-29,MARUTI,EQ,7423.85,7390.5,7465.0,7291.0,7382.0,7384.05,7372.24,643556,474445200525000.0,81531,245736,0.38180000000000003
2021-09-30,MARUTI,EQ,7384.05,7384.75,7408.05,7301.05,7320.05,7338.05,7347.22,625717,459728169970000.0,82903,386633,0.6179
2021-10-01,MARUTI,EQ,7338.05,7220.0,7220.0,7090.0,7152.0,7162.3,7156.29,901588,645202516830000.0,99315,334664,0.3712
2021-10-04,MARUTI,EQ,7162.3,7180.0,7214.95,7131.8,7154.95,7170.3,7171.65,466994,334911602395000.0,54266,258497,0.5535
2021-10-05,MARUTI,EQ,7170.3,7164.8,7300.0,7155.65,7250.0,7258.25,7255.64,546004,396161093230000.0,67008,214801,0.3934
2021-10-06,MARUTI,EQ,7258.25,7270.9,7281.5,7164.25,7193.5,7199.25,7217.79,726695,524513370650000.0,63528,476939,0.6563
2021-10-07,MARUTI,EQ,7199.25,7234.95,7555.0,7225.25,7495.0,7492.5,7467.25,1646727,1229651887905000.0,150776,664388,0.4035
2021-10-08,MARUTI,EQ,7492.5,7548.7,7571.95,7401.15,7409.3,7430.0,7476.49,630622,471484144820000.0,56059,372117,0.5901
2021-10-11,MARUTI,EQ,7430.0,7420.2,7814.8,7419.8,7680.0,7700.8,7692.98,1069536,822792370905000.0,95503,527841,0.49350000000000005
2021-10-12,MARUTI,EQ,7700.8,7687.9,7750.0,7630.05,7690.0,7693.8,7693.24,406814,312971943345000.0,61729,179193,0.4405
2021-10-13,MARUTI,EQ,7693.8,7740.0,7749.95,7436.55,7495.0,7482.15,7586.43,1084436,822699797950000.0,97387,620864,0.5725
2021-10-14,MARUTI,EQ,7482.15,7540.0,7560.0,7445.0,7498.15,7496.9,7500.84,831546,623728946350000.0,83141,578890,0.6962
2021-10-18,MARUTI,EQ,7496.9,7405.0,7705.3,7405.0,7650.05,7657.0,7633.77,913963,697698026755000.0,72232,523569,0.5729
2021-10-19,MARUTI,EQ,7657.0,7670.2,7768.6,7585.0,7613.1,7655.65,7677.23,658869,505828723180000.0,66791,339649,0.5155
2021-10-20,MARUTI,EQ,7655.65,7615.0,7667.35,7515.0,7609.2,7590.75,7579.95,488082,369963959405000.0,45076,276471,0.5664
2021-10-21,MARUTI,EQ,7590.75,7650.0,7650.0,7485.0,7565.6,7575.25,7570.24,563128,426301583650000.0,46786,313562,0.5568
2021-10-22,MARUTI,EQ,7575.25,7600.0,7625.0,7386.55,7410.0,7408.9,7471.64,224520,167753153805000.0,31638,62554,0.2786
2021-10-25,MARUTI,EQ,7408.9,7355.0,7396.05,7219.65,7256.0,7260.6,7285.22,248058,180715657060000.0,39214,76016,0.3064
2021-10-26,MARUTI,EQ,7260.6,7265.0,7337.95,7210.2,7294.0,7297.35,7275.61,292203,212595558765000.0,35450,132268,0.45270000000000005
2021-10-27,MARUTI,EQ,7297.35,7285.0,7461.25,7244.0,7350.0,7356.25,7353.54,1218064,895708404810000.0,126817,276867,0.2273
2021-10-28,MARUTI,EQ,7356.25,7250.0,7529.7,7235.05,7365.0,7369.7,7415.34,961511,712993143690000.0,141959,359014,0.37340000000000007
2021-10-29,MARUTI,EQ,7369.7,7350.0,7550.0,7294.85,7456.05,7482.4,7484.02,819875,613595922880000.0,88409,440283,0.537
2021-11-01,MARUTI,EQ,7482.4,7401.0,7666.0,7401.0,7602.65,7615.55,7580.31,1005690,762343801725000.0,74955,651868,0.6482
2021-11-02,MARUTI,EQ,7615.55,7647.95,7910.0,7630.8,7790.0,7791.75,7828.89,1302733,1019895422229999.9,116675,461267,0.35409999999999997
2021-11-03,MARUTI,EQ,7791.75,7791.75,7842.25,7711.6,7727.0,7734.25,7782.19,656492,510894576555000.0,52652,388537,0.5918
2021-11-04,MARUTI,EQ,7734.25,7774.7,7819.95,7735.5,7760.05,7747.4,7762.55,53365,41424823265000.0,7684,17523,0.3284
2021-11-08,MARUTI,EQ,7747.4,7759.95,7882.6,7672.0,7697.95,7684.6,7746.18,428433,331871988900000.0,44304,202529,0.47270000000000006
2021-11-09,MARUTI,EQ,7684.6,7709.0,7764.5,7538.7,7583.05,7577.55,7605.2,632879,481317027250000.0,52807,328438,0.519
2021-11-10,MARUTI,EQ,7577.55,7570.0,7580.0,7460.0,7514.9,7511.65,7508.27,562432,422289135730000.0,53959,348183,0.6191
2021-11-11,MARUTI,EQ,7511.65,7512.0,7567.5,7442.0,7468.0,7453.45,7491.24,486991,364816853745000.0,63248,270578,0.5556
2021-11-12,MARUTI,EQ,7453.45,7530.0,7544.0,7442.0,7479.0,7479.85,7475.84,349666,261404820040000.0,32755,200436,0.5732
2021-11-15,MARUTI,EQ,7479.85,7452.0,7579.85,7452.0,7503.1,7503.1,7509.68,314414,236114977630000.03,35157,155358,0.4941
2021-11-16,MARUTI,EQ,7503.1,7545.0,8128.75,7535.05,8049.55,8050.35,7944.21,2619355,2080869892820000.0,239335,635851,0.24280000000000002
2021-11-17,MARUTI,EQ,8050.35,8035.0,8350.0,8015.05,8240.0,8274.75,8214.14,2377268,1952720933209999.8,213201,855292,0.35979999999999995
2021-11-18,MARUTI,EQ,8274.75,8234.0,8368.0,8001.1,8099.75,8117.15,8181.17,1337493,1094225653285000.0,144331,324076,0.24230000000000002
2021-11-22,MARUTI,EQ,8117.15,8158.0,8187.85,7806.55,7880.0,7864.4,7921.33,672298,532549149575000.0,76787,253711,0.3774
2021-11-23,MARUTI,EQ,7864.4,7849.1,7953.95,7805.0,7844.75,7854.0,7873.82,567198,446601222655000.0,78030,239283,0.4219
2021-11-24,MARUTI,EQ,7854.0,7865.5,7897.95,7636.6,7636.6,7669.45,7717.48,571078,440728324180000.0,73284,258529,0.45270000000000005
2021-11-25,MARUTI,EQ,7669.45,7640.0,7719.4,7435.0,7571.0,7572.5,7531.22,1007618,758858826040000.0,61483,650123,0.6452
2021-11-26,MARUTI,EQ,7572.5,7520.0,7520.0,7130.0,7150.0,7170.5,7280.55,1154876,840812859920000.0,126991,560500,0.4853
2021-11-29,MARUTI,EQ,7170.5,7166.0,7210.0,6990.7,7137.5,7149.5,7134.95,733010,522998825585000.06,82351,343132,0.4681
2021-11-30,MARUTI,EQ,7149.5,7149.5,7250.0,7015.55,7055.0,7067.8,7146.03,1287938,920363812090000.0,105865,769059,0.5971000000000001
2021-12-01,MARUTI,EQ,7067.8,7191.0,7380.0,7130.05,7300.5,7273.25,7261.18,1669583,1212313635000000.0,147857,543269,0.3254
2021-12-02,MARUTI,EQ,7273.25,7285.0,7355.45,7245.65,7306.45,7324.95,7292.46,618573,451091634255000.0,66146,198162,0.3204
2021-12-03,MARUTI,EQ,7324.95,7305.0,7329.0,7148.75,7200.0,7208.7,7240.2,603798,437162043960000.06,61913,202101,0.3347
2021-12-06,MARUTI,EQ,7208.7,7193.0,7200.0,7021.0,7050.05,7042.85,7080.91,609507,431586608545000.0,68413,178862,0.29350000000000004
2021-12-07,MARUTI,EQ,7042.85,7129.0,7261.8,7091.2,7190.0,7186.6,7189.89,637151,458104344530000.0,64247,228168,0.35810000000000003
2021-12-08,MARUTI,EQ,7186.6,7225.0,7497.85,7151.1,7415.55,7434.9,7322.85,930339,681273291320000.0,101965,189467,0.20370000000000002
2021-12-09,MARUTI,EQ,7434.9,7469.0,7469.0,7325.0,7405.0,7421.75,7408.75,615037,455665278764999.94,71922,212228,0.34509999999999996
2021-12-10,MARUTI,EQ,7421.75,7380.0,7475.0,7357.95,7416.0,7425.65,7429.33,431682,320710875185000.0,40531,140362,0.32520000000000004
2021-12-13,MARUTI,EQ,7425.65,7485.0,7575.9,7425.0,7498.95,7516.4,7514.08,883009,663500119530000.0,83445,448035,0.5074000000000001
2021-12-14,MARUTI,EQ,7516.4,7516.8,7556.3,7457.8,7498.75,7493.15,7511.53,749704,563142450550000.0,57755,376246,0.5019
2021-12-15,MARUTI,EQ,7493.15,7476.0,7640.0,7453.05,7561.0,7567.95,7556.16,529018,399734681355000.0,60380,163433,0.3089
2021-12-16,MARUTI,EQ,7567.95,7591.5,7621.0,7406.0,7472.0,7450.8,7467.16,595582,444730845875000.0,60215,276775,0.4647
2021-12-17,MARUTI,EQ,7450.8,7480.0,7480.0,7241.0,7300.9,7296.6,7283.66,1081907,788024525930000.0,81779,545008,0.5037
2021-12-20,MARUTI,EQ,7296.6,7200.0,7321.55,7035.85,7291.85,7286.6,7161.74,867425,621227527835000.0,87806,452014,0.5211
2021-12-21,MARUTI,EQ,7286.6,7306.5,7404.95,7284.0,7295.0,7315.15,7340.52,415744,305177865025000.0,49228,136412,0.3281
2021-12-22,MARUTI,EQ,7315.15,7305.5,7454.0,7305.5,7407.0,7423.75,7402.43,368978,273133447040000.0,53903,131845,0.35729999999999995
2021-12-23,MARUTI,EQ,7423.75,7481.0,7500.0,7355.0,7369.0,7387.15,7414.01,249919,185290181790000.0,34812,69616,0.2786
2021-12-24,MARUTI,EQ,7387.15,7441.0,7449.85,7252.15,7287.95,7317.1,7335.79,357447,262215731300000.0,39510,62060,0.1736
2021-12-27,MARUTI,EQ,7317.1,7277.1,7330.0,7186.2,7280.0,7289.5,7279.08,190180,138433563425000.0,24395,31301,0.16460000000000002
2021-12-28,MARUTI,EQ,7289.5,7320.0,7359.0,7255.1,7305.0,7297.45,7307.2,214533,156763580895000.0,25835,61553,0.28690000000000004
2021-12-29,MARUTI,EQ,7297.45,7297.7,7365.0,7240.45,7350.0,7350.05,7318.86,287776,210619331855000.0,26514,100564,0.34950000000000003
2021-12-30,MARUTI,EQ,7350.05,7350.0,7395.15,7255.4,7273.0,7282.25,7314.25,296041,216531859780000.03,31764,123559,0.41740000000000005
2021-12-31,MARUTI,EQ,7282.25,7290.05,7449.5,7290.05,7420.0,7426.45,7412.34,313398,232301372965000.0,36924,95572,0.305
